archivo,ruta,descripcion,sujeto_id,seeds_total,success_rate_pct,cv_min_media,cv_mediana_media,cv_media_media,hv_media,hv_std,hv_cv_pct,n_seeds_valid_hv
nsga3_matrices_braycurtis_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_braycurtis_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,Métrica: braycurtis — Cruce: anticonsenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,2,31,0.0,446.75791999002547,761.0316979456495,744.6946465048203,0.0,0.0,0.0,0
nsga3_matrices_braycurtis_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_braycurtis_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,Métrica: braycurtis — Cruce: anticonsenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,3,31,0.0,149.72654784206708,260.03272763367954,253.19593287528608,0.0,0.0,0.0,0
nsga3_matrices_braycurtis_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_braycurtis_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,Métrica: braycurtis — Cruce: anticonsenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,4,31,0.0,131327.7087039962,293005.7803131406,270420.2444609443,0.0,0.0,0.0,0
nsga3_matrices_braycurtis_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_braycurtis_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,Métrica: braycurtis — Cruce: anticonsenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,5,31,93.54838709677419,1.5996175847496248,1.6717723229415622,1.7268340954316488,141881940.1195939,45247836.90767901,31.891188455372895,29
nsga3_matrices_braycurtis_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_braycurtis_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,Métrica: braycurtis — Cruce: anticonsenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,1,31,0.0,5041.646941752593,5728.396992449885,5685.16586705175,0.0,0.0,0.0,0
nsga3_matrices_braycurtis_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_braycurtis_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,Métrica: braycurtis — Cruce: anticonsenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,2,31,0.0,5201.265017000305,38238.56384834823,35935.80940530619,0.0,0.0,0.0,0
nsga3_matrices_braycurtis_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_braycurtis_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,Métrica: braycurtis — Cruce: anticonsenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,3,31,0.0,4404.588011430885,5254.1212088939465,5203.791617430937,0.0,0.0,0.0,0
nsga3_matrices_braycurtis_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_braycurtis_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,Métrica: braycurtis — Cruce: anticonsenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,4,31,0.0,6325541.07093845,7873811.902667609,7836322.883642756,0.0,0.0,0.0,0
nsga3_matrices_braycurtis_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_braycurtis_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,Métrica: braycurtis — Cruce: anticonsenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,5,31,12.903225806451612,44.017168566116595,75.9364571837721,75.21666097913158,9704967.163278384,27244407.500115614,280.72642639331013,4
nsga3_matrices_braycurtis_cr_consenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_braycurtis_cr_consenso_pc0_6_mut_custom_pm1_77.json,Métrica: braycurtis — Cruce: consenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,1,31,0.0,276.13633861823814,546.8405216639596,522.5885372968139,0.0,0.0,0.0,0
nsga3_matrices_braycurtis_cr_consenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_braycurtis_cr_consenso_pc0_6_mut_custom_pm1_77.json,Métrica: braycurtis — Cruce: consenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,2,31,0.0,395.96583103048823,788.9600710345611,766.9550510113575,0.0,0.0,0.0,0
nsga3_matrices_braycurtis_cr_consenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_braycurtis_cr_consenso_pc0_6_mut_custom_pm1_77.json,Métrica: braycurtis — Cruce: consenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,3,31,0.0,184.07079735779917,313.52833080511135,305.16660643696315,0.0,0.0,0.0,0
nsga3_matrices_braycurtis_cr_consenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_braycurtis_cr_consenso_pc0_6_mut_custom_pm1_77.json,Métrica: braycurtis — Cruce: consenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,4,31,0.0,34641.154206359075,131888.15681651884,146031.7303503617,0.0,0.0,0.0,0
nsga3_matrices_braycurtis_cr_consenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_braycurtis_cr_consenso_pc0_6_mut_custom_pm1_77.json,Métrica: braycurtis — Cruce: consenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,5,31,100.0,0.0,0.300498592336292,0.25813026921452986,146453560.90979046,28960033.530231304,19.77420921029672,31
nsga3_matrices_braycurtis_cr_consenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_braycurtis_cr_consenso_pc0_9_mut_custom_pm1_77.json,Métrica: braycurtis — Cruce: consenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,1,31,0.0,3904.0499503274714,4613.98489345178,4564.920782731997,0.0,0.0,0.0,0
nsga3_matrices_braycurtis_cr_consenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_braycurtis_cr_consenso_pc0_9_mut_custom_pm1_77.json,Métrica: braycurtis — Cruce: consenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,2,31,0.0,5753.157576408382,6608.941369343895,6574.025591361676,0.0,0.0,0.0,0
nsga3_matrices_braycurtis_cr_consenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_braycurtis_cr_consenso_pc0_9_mut_custom_pm1_77.json,Métrica: braycurtis — Cruce: consenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,3,31,0.0,4022.1789021015943,4784.826921883855,4732.934126683494,0.0,0.0,0.0,0
nsga3_matrices_braycurtis_cr_consenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_braycurtis_cr_consenso_pc0_9_mut_custom_pm1_77.json,Métrica: braycurtis — Cruce: consenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,4,31,0.0,5744730.516732177,7453989.330374627,7298591.505700085,0.0,0.0,0.0,0
nsga3_matrices_braycurtis_cr_consenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_braycurtis_cr_consenso_pc0_9_mut_custom_pm1_77.json,Métrica: braycurtis — Cruce: consenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,5,31,19.35483870967742,22.50789303141021,52.749194416750534,51.008875032231856,13930849.850292727,29746845.555838898,213.5321669209853,6
nsga3_matrices_coseno_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_coseno_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,Métrica: coseno — Cruce: anticonsenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,1,31,0.0,397.24290540792197,708.6532435107206,683.4494996843537,0.0,0.0,0.0,0
nsga3_matrices_coseno_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_coseno_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,Métrica: coseno — Cruce: anticonsenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,2,31,0.0,262.4764373825545,316.03855892680724,317.9445646706974,0.0,0.0,0.0,0
nsga3_matrices_coseno_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_coseno_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,Métrica: coseno — Cruce: anticonsenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,3,31,0.0,202.62669880662358,321.089161825701,313.50032737706863,0.0,0.0,0.0,0
nsga3_matrices_coseno_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_coseno_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,Métrica: coseno — Cruce: anticonsenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,4,31,0.0,2322.7540831856663,99516.53286119796,97873.05535152295,0.0,0.0,0.0,0
nsga3_matrices_coseno_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_coseno_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,Métrica: coseno — Cruce: anticonsenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,5,31,93.54838709677419,2.4722489046939664,3.0273987872989765,2.9219893375114503,137577885.44617274,47600437.255769596,34.59890163408074,29
nsga3_matrices_coseno_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_coseno_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,Métrica: coseno — Cruce: anticonsenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,1,31,0.0,5078.045284047795,5795.6114740449775,5749.0813332523785,0.0,0.0,0.0,0
nsga3_matrices_coseno_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_coseno_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,Métrica: coseno — Cruce: anticonsenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,2,31,0.0,4181.889838852902,4965.001465299768,4910.663498264498,0.0,0.0,0.0,0
nsga3_matrices_coseno_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_coseno_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,Métrica: coseno — Cruce: anticonsenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,3,31,0.0,4407.740342686611,5201.902395231706,5147.565290915315,0.0,0.0,0.0,0
nsga3_matrices_coseno_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_coseno_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,Métrica: coseno — Cruce: anticonsenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,4,31,0.0,5905770.442353947,7260570.033059659,7113548.651334113,0.0,0.0,0.0,0
nsga3_matrices_coseno_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_coseno_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,Métrica: coseno — Cruce: anticonsenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,5,31,3.225806451612903,51.30587763939482,89.76199543212661,87.11163011233468,2497643.115294487,13680154.74844267,547.7225575051662,1
nsga3_matrices_coseno_cr_consenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_coseno_cr_consenso_pc0_6_mut_custom_pm1_77.json,Métrica: coseno — Cruce: consenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,1,31,0.0,342.64350998878086,620.0672018020318,598.0325648155473,0.0,0.0,0.0,0
nsga3_matrices_coseno_cr_consenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_coseno_cr_consenso_pc0_6_mut_custom_pm1_77.json,Métrica: coseno — Cruce: consenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,2,31,0.0,375.71107270238895,748.229434512546,723.538961249875,0.0,0.0,0.0,0
nsga3_matrices_coseno_cr_consenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_coseno_cr_consenso_pc0_6_mut_custom_pm1_77.json,Métrica: coseno — Cruce: consenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,3,31,0.0,171.9369291649775,234.8165906513263,230.24293069356713,0.0,0.0,0.0,0
nsga3_matrices_coseno_cr_consenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_coseno_cr_consenso_pc0_6_mut_custom_pm1_77.json,Métrica: coseno — Cruce: consenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,4,31,0.0,2360.202007988797,164071.11786206294,165310.17321212986,0.0,0.0,0.0,0
nsga3_matrices_coseno_cr_consenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_coseno_cr_consenso_pc0_6_mut_custom_pm1_77.json,Métrica: coseno — Cruce: consenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,5,31,100.0,0.0,0.2847567349483762,0.2787159599631047,146090319.37415904,23369914.37501611,15.996894575308772,31
nsga3_matrices_coseno_cr_consenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_coseno_cr_consenso_pc0_9_mut_custom_pm1_77.json,Métrica: coseno — Cruce: consenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,1,31,0.0,4462.492854617592,5193.212029090319,5144.782923098859,0.0,0.0,0.0,0
nsga3_matrices_coseno_cr_consenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_coseno_cr_consenso_pc0_9_mut_custom_pm1_77.json,Métrica: coseno — Cruce: consenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,2,31,0.0,5805.860203147326,6673.505033939129,13053.061546538034,0.0,0.0,0.0,0
nsga3_matrices_coseno_cr_consenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_coseno_cr_consenso_pc0_9_mut_custom_pm1_77.json,Métrica: coseno — Cruce: consenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,3,31,0.0,4300.328610729461,5118.100000331844,5066.644086454395,0.0,0.0,0.0,0
nsga3_matrices_coseno_cr_consenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_coseno_cr_consenso_pc0_9_mut_custom_pm1_77.json,Métrica: coseno — Cruce: consenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,4,31,0.0,6132064.818293114,7647952.291838365,7584072.897342912,0.0,0.0,0.0,0
nsga3_matrices_coseno_cr_consenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_coseno_cr_consenso_pc0_9_mut_custom_pm1_77.json,Métrica: coseno — Cruce: consenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,5,31,9.67741935483871,35.173082636010335,65.06033655413265,64.23781372305805,8457382.413750261,27039011.08023468,319.70898036103773,3
nsga3_matrices_jaccard_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_jaccard_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,Métrica: jaccard — Cruce: anticonsenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,1,31,0.0,376.0576208318652,662.6118873175823,652.0935110573686,0.0,0.0,0.0,0
nsga3_matrices_jaccard_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_jaccard_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,Métrica: jaccard — Cruce: anticonsenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,2,31,0.0,373.59748613674225,653.8084433629035,636.1724815331042,0.0,0.0,0.0,0
nsga3_matrices_jaccard_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_jaccard_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,Métrica: jaccard — Cruce: anticonsenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,3,31,0.0,137.4946113568576,176.01161272347483,171.59971519646592,0.0,0.0,0.0,0
nsga3_matrices_jaccard_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_jaccard_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,Métrica: jaccard — Cruce: anticonsenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,4,31,0.0,34466.96515162133,67270.21833753945,75608.87625646642,0.0,0.0,0.0,0
nsga3_matrices_jaccard_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_jaccard_cr_anticonsenso_pc0_6_mut_custom_pm1_77.json,Métrica: jaccard — Cruce: anticonsenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,5,31,93.54838709677419,0.7471143002638116,1.6669895144511004,1.5966892206979784,140022846.51259306,44483220.52012156,31.76854465397611,29
nsga3_matrices_jaccard_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_jaccard_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,Métrica: jaccard — Cruce: anticonsenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,1,31,0.0,4822.66090294358,5585.521000338235,5536.047291711995,0.0,0.0,0.0,0
nsga3_matrices_jaccard_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_jaccard_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,Métrica: jaccard — Cruce: anticonsenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,2,31,0.0,5015.019624615189,5791.391501621578,11862.74761996784,0.0,0.0,0.0,0
nsga3_matrices_jaccard_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_jaccard_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,Métrica: jaccard — Cruce: anticonsenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,3,31,0.0,3430.1519494636077,4165.43653535059,4114.134248333613,0.0,0.0,0.0,0
nsga3_matrices_jaccard_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_jaccard_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,Métrica: jaccard — Cruce: anticonsenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,4,31,0.0,5454605.855163767,6906220.02845609,6793288.439772475,0.0,0.0,0.0,0
nsga3_matrices_jaccard_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_jaccard_cr_anticonsenso_pc0_9_mut_custom_pm1_77.json,Métrica: jaccard — Cruce: anticonsenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,5,31,12.903225806451612,34.949043232786074,79.59746263813608,78.72409734228478,9332909.229001353,26420689.856277514,283.0916835039721,4
nsga3_matrices_jaccard_cr_consenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_jaccard_cr_consenso_pc0_6_mut_custom_pm1_77.json,Métrica: jaccard — Cruce: consenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,1,31,0.0,357.5419376886413,670.8120848545474,650.3345159226873,0.0,0.0,0.0,0
nsga3_matrices_jaccard_cr_consenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_jaccard_cr_consenso_pc0_6_mut_custom_pm1_77.json,Métrica: jaccard — Cruce: consenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,2,31,0.0,489.81638035232305,838.3795593291112,819.6755912379771,0.0,0.0,0.0,0
nsga3_matrices_jaccard_cr_consenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_jaccard_cr_consenso_pc0_6_mut_custom_pm1_77.json,Métrica: jaccard — Cruce: consenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,3,31,0.0,176.57293966581636,306.69494147765414,299.92721807563106,0.0,0.0,0.0,0
nsga3_matrices_jaccard_cr_consenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_jaccard_cr_consenso_pc0_6_mut_custom_pm1_77.json,Métrica: jaccard — Cruce: consenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,4,31,0.0,131252.52849333567,421885.44334883505,407996.1102139289,0.0,0.0,0.0,0
nsga3_matrices_jaccard_cr_consenso_pc0_6_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_jaccard_cr_consenso_pc0_6_mut_custom_pm1_77.json,Métrica: jaccard — Cruce: consenso (p=0.6) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,5,31,100.0,0.0,0.0,0.0,153611919.96318403,25572668.464115065,16.647580780348317,31
nsga3_matrices_jaccard_cr_consenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_jaccard_cr_consenso_pc0_9_mut_custom_pm1_77.json,Métrica: jaccard — Cruce: consenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,1,31,0.0,4311.461588187466,4969.869611003288,4923.056712442663,0.0,0.0,0.0,0
nsga3_matrices_jaccard_cr_consenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_jaccard_cr_consenso_pc0_9_mut_custom_pm1_77.json,Métrica: jaccard — Cruce: consenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,2,31,0.0,5723.109826291763,6491.434305693633,6448.717330103452,0.0,0.0,0.0,0
nsga3_matrices_jaccard_cr_consenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_jaccard_cr_consenso_pc0_9_mut_custom_pm1_77.json,Métrica: jaccard — Cruce: consenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,3,31,0.0,5077.125159445693,5907.253958873005,5855.631549344673,0.0,0.0,0.0,0
nsga3_matrices_jaccard_cr_consenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_jaccard_cr_consenso_pc0_9_mut_custom_pm1_77.json,Métrica: jaccard — Cruce: consenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,4,31,0.0,6905432.494184243,8260053.934576491,8187771.800940681,0.0,0.0,0.0,0
nsga3_matrices_jaccard_cr_consenso_pc0_9_mut_custom_pm1_77.json,PROJECT\data\procesado\nsga3_matrices_cruce\json\nsga3_matrices_jaccard_cr_consenso_pc0_9_mut_custom_pm1_77.json,Métrica: jaccard — Cruce: consenso (p=0.9) — Mutación: custom (p=1/77) — Algoritmo: NSGA-III,5,31,29.03225806451613,21.941907976359186,47.1391084662114,45.99642081574399,22190113.270669665,36566016.238358684,164.78517163177676,9
nsga3_matrices_braycurtis_mut_similitud_pm0_012987_cr_twopoint_0_9.json,PROJECT\data\procesado\nsga3_matrices_mut\json\nsga3_matrices_braycurtis_mut_similitud_pm0_012987_cr_twopoint_0_9.json,Métrica: braycurtis — Cruce: TwoPoint(0.9) — Mutación(matriz): similitud (p=0.012987012987012988) — Algoritmo: NSGA-III,1,31,6.451612903225806,64.87119942090395,68.53345583390264,68.20192956915632,2397979.7764777686,9680888.849313106,403.710195735375,2
nsga3_matrices_braycurtis_mut_similitud_pm0_012987_cr_twopoint_0_9.json,PROJECT\data\procesado\nsga3_matrices_mut\json\nsga3_matrices_braycurtis_mut_similitud_pm0_012987_cr_twopoint_0_9.json,Métrica: braycurtis — Cruce: TwoPoint(0.9) — Mutación(matriz): similitud (p=0.012987012987012988) — Algoritmo: NSGA-III,2,31,3.225806451612903,75.79673622219931,89.5388286333135,85.51593193057202,1531475.6651404395,8388237.680676466,547.7225575051659,1
nsga3_matrices_braycurtis_mut_similitud_pm0_012987_cr_twopoint_0_9.json,PROJECT\data\procesado\nsga3_matrices_mut\json\nsga3_matrices_braycurtis_mut_similitud_pm0_012987_cr_twopoint_0_9.json,Métrica: braycurtis — Cruce: TwoPoint(0.9) — Mutación(matriz): similitud (p=0.012987012987012988) — Algoritmo: NSGA-III,3,31,6.451612903225806,28.422470624697706,30.87455671903428,30.5832878483416,3260599.885147738,12666202.073698742,388.4623234943418,2
nsga3_matrices_braycurtis_mut_similitud_pm0_012987_cr_twopoint_0_9.json,PROJECT\data\procesado\nsga3_matrices_mut\json\nsga3_matrices_braycurtis_mut_similitud_pm0_012987_cr_twopoint_0_9.json,Métrica: braycurtis — Cruce: TwoPoint(0.9) — Mutación(matriz): similitud (p=0.012987012987012988) — Algoritmo: NSGA-III,4,31,9.67741935483871,774277.3664156911,838803.8241406262,851049.7032881442,7861530.053600051,24088898.966101613,306.4148938166371,3
